,id_text,lemma,morpheme1,morpheme2,morpheme3,base suffixes,base suffixes2,id_word,transliteration,transliteration original,unicode,roman,count
0,UntN TZ 1,u,,,,,,UntN_TZ_1_00001,u2,u2,𒌑,False,0
1,UntN TZ 1,Untash-Napirisha,,,,,,UntN_TZ_1_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
2,UntN TZ 1,šak,,,,,,UntN_TZ_1_00003,ša ak,ša-ak,𒊭 𒀝,False,0
3,UntN TZ 1,Humban-umena,1sg.an,,,,,UntN_TZ_1_00004,m d hu ban nu me na gi,(md)hu-ban-nu-me-na-gi,𒁹 𒀭 𒄷 𒉼 𒉡 𒈨 𒈾 𒄀,False,0
4,UntN TZ 1,sunki,1sg.an,,,,,UntN_TZ_1_00005,su un ki ik,su-un-ki-ik,𒋢 𒌦 𒆠 𒅅,False,0
5,UntN TZ 1,Anshan,,,,,,UntN_TZ_1_00006,an za an,an-za-an,𒀭 𒍝 𒀭,False,0
6,UntN TZ 1,Susa,,,,,,UntN_TZ_1_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
7,UntN TZ 1,upat,,,,,,UntN_TZ_1_00008,u2 pa at,u2-pa-at,𒌑 𒉺 𒀜,False,0
8,UntN TZ 1,lansiti,3pl.an,,,,,UntN_TZ_1_00009,la an si ti ip pa,la-an-si-ti-ip-pa,𒆷 𒀭 𒋛 𒋾 𒅁 𒉺,False,0
9,UntN TZ 1,tepu-,1sg.vb,,,,,UntN_TZ_1_00010,te pu uh,te-pu-uh,𒋼 𒁍 𒄴,False,0
10,UntN TZ 1,ulhi,,,,,,UntN_TZ_1_00011,ul hi,ul-hi,𒌌 𒄭,False,0
11,UntN TZ 1,i,,,,,,UntN_TZ_1_00012,i,i,𒄿,False,0
12,UntN TZ 1,aha,,,,,,UntN_TZ_1_00013,a ha a,a-ha-a,𒀀 𒄩 𒀀,False,0
13,UntN TZ 1,kuši-,1sg.vb,,,,,UntN_TZ_1_00014,ku ši ih,ku-ši-ih,𒆪 𒅆 𒄴,False,0
14,UntN TZ 1,Napirisha,,,,,,UntN_TZ_1_00015,dingir gal,dingir-gal,𒀭 𒃲,False,0
15,UntN TZ 1,ak,,,,,,UntN_TZ_1_00016,a ak,a-ak,𒀀 𒀝,False,0
16,UntN TZ 1,Inshushinak,,,,,,UntN_TZ_1_00017,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
17,UntN TZ 1,Sian.kuk,3pl.an,,,,,UntN_TZ_1_00018,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
18,UntN TZ 1,ap,,,,,,UntN_TZ_1_00019,a pu,a-pu,𒀀 𒁍,False,0
19,UntN TZ 1,u,,,,,,UntN_TZ_1_00020,u2,u2,𒌑,False,0
20,UntN TZ 1,tuni-,1sg.vb,,,,,UntN_TZ_1_00021,du ni ih,du-ni-ih,𒁺 𒉌 𒄴,False,0
21,UntN TZ 1,hutak.halik,,,,II,,UntN_TZ_1_00022,hu ut tak ha li ik,hu-ut-tak-ha-li-ik,𒄷 𒌓 𒋳 𒄩 𒇷 𒅅,False,0
22,UntN TZ 1,u,3sg.inan1,,,,,UntN_TZ_1_00023,u2 me,u2-me,𒌑 𒈨,False,0
23,UntN TZ 1,Napirisha,,,,,,UntN_TZ_1_00024,dingir gal,dingir-gal,𒀭 𒃲,False,0
24,UntN TZ 1,Inshushinak,,,,,,UntN_TZ_1_00025,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
25,UntN TZ 1,Sian.kuk,3pl.an,,,,,UntN_TZ_1_00026,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
26,UntN TZ 1,lina,,,,,,UntN_TZ_1_00027,li na,li-na,𒇷 𒈾,False,0
27,UntN TZ 1,tela-,II,opt2,,,,UntN_TZ_1_00028,te la ak ni,te-la-ak-ni,𒋼 𒆷 𒀝 𒉌,False,0
28,UntN TZ 1,sian,,,,,,UntN_TZ_1_00029,si ia an,si-ia-an,𒋛 𒅀 𒀭,False,0
29,UntN TZ 1,apa,,,,,,UntN_TZ_1_00030,ap pa,ap-pa,𒀊 𒉺,False,0
30,UntN TZ 1,kuši-,1sg.vb,postp.loc,,,,UntN_TZ_1_00031,ku ši ih ma,ku-ši-ih-ma,𒆪 𒅆 𒄴 𒈠,False,0
31,UntN TZ 1,pel,,,,,,UntN_TZ_1_00032,pi el,pi-el,𒉿 𒂖,False,0
32,UntN TZ 1,kitin,postp.loc,,,3sg.inan2,,UntN_TZ_1_00033,ki it ti im ma,ki-it-ti-im-ma,𒆠 𒀉 𒋾 𒅎 𒈠,False,0
33,UntN TZ 1,,,,,,,UntN_TZ_1_00034,na a,na-a,𒈾 𒀀,False,0
34,UntN TZ 1,meluk,3sg.an,,,,,UntN_TZ_1_00035,me lu uk ra,me-lu-uk-ra,𒈨 𒇻 𒊌 𒊏,False,0
35,UntN TZ 1,Napirisha,,,,,,UntN_TZ_1_00036,DINGIR GAL,DINGIR-GAL,𒀭 𒃲,False,0
36,UntN TZ 1,ak,,,,,,UntN_TZ_1_00037,a ak,a-ak,𒀀 𒀝,False,0
37,UntN TZ 1,Inshushinak,,,,,,UntN_TZ_1_00038,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
38,UntN TZ 1,Sian.kuk,3pl.an,,,,,UntN_TZ_1_00039,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
39,UntN TZ 1,giri,gen,,,,,UntN_TZ_1_00040,gi ri na,gi-ri-na,𒄀 𒊑 𒈾,False,0
40,UntN TZ 1,hi-,1sg.vb,opt3,,,,UntN_TZ_1_00041,hi ih li,hi-ih-li,𒄭 𒄴 𒇷,False,0
41,UntN TZ 1,sunki,3sg.an,,,,,UntN_TZ_1_00042,su un ki ir,su-un-ki-ir,𒋢 𒌦 𒆠 𒅕,False,0
42,UntN TZ 1,piti,3sg.an,,,,,UntN_TZ_1_00043,pi ti ir,pi-ti-ir,𒉿 𒋾 𒅕,False,0
43,UntN TZ 1,ak,,,,,,UntN_TZ_1_00044,a ak,a-ak,𒀀 𒀝,False,0
44,UntN TZ 1,tari,3sg.an,,,,,UntN_TZ_1_00045,ta ri ir,ta-ri-ir,𒋫 𒊑 𒅕,False,0
45,UntN TZ 1,aka,,,,,,UntN_TZ_1_00046,ak ka,ak-ka,𒀝 𒅗,False,0
46,UntN TZ 1,melka-,III,3sg.an,,,,UntN_TZ_1_00047,me el ka an ra,me-el-ka-an-ra,𒈨 𒂖 𒅗 𒀭 𒊏,False,0
47,UntN TZ 1,hata-,III,3sg.an,,,,UntN_TZ_1_00048,ha at ta an ra,ha-at-ta-an-ra,𒄩 𒀜 𒋫 𒀭 𒊏,False,0
48,UntN TZ 1,ak,,,,,,UntN_TZ_1_00049,a ak,a-ak,𒀀 𒀝,False,0
49,UntN TZ 1,lansiti,3sg.poss,,,,,UntN_TZ_1_00050,la an si ti e,la-an-si-ti-e,𒆷 𒀭 𒋛 𒋾 𒂊,False,0
50,UntN TZ 1,tu-,III,3sg.an,,,,UntN_TZ_1_00051,du un ra,du-un-ra,𒁺 𒌦 𒊏,False,0
51,UntN TZ 1,ak,,,,,,UntN_TZ_1_00052,a ak,a-ak,𒀀 𒀝,False,0
52,UntN TZ 1,hiš,,,,,,UntN_TZ_1_00053,hi iš,hi-iš,𒄭 𒅖,False,0
53,UntN TZ 1,Untash-Napirisha,3sg.inan1,,,,,UntN_TZ_1_00054,m un taš dingir gal me,(m)un-taš-dingir-gal-me,𒁹 𒌦 𒌨 𒀭 𒃲 𒈨,False,0
54,UntN TZ 1,sukuša- (?),II,,,,,UntN_TZ_1_00055,su ku ša ak,su-ku-ša-ak,𒋢 𒆪 𒊭 𒀝,False,0
55,UntN TZ 1,i,3sg.inan1,postp.gen2,,,,UntN_TZ_1_00056,i me ni,i-me-ni,𒄿 𒈨 𒉌,False,0
56,UntN TZ 1,aha,3sg.an,,,,,UntN_TZ_1_00057,a ha ar,a-ha-ar,𒀀 𒄩 𒅈,False,0
57,UntN TZ 1,ta-,III,3sg.an,,,,UntN_TZ_1_00058,ta an ra,ta-an-ra,𒋫 𒀭 𒊏,False,0
58,UntN TZ 1,hat,,,,,,UntN_TZ_1_00059,ha at,ha-at,𒄩 𒀜,False,0
59,UntN TZ 1,Napirisha,,,,,,UntN_TZ_1_00060,dingir gal,dingir-gal,𒀭 𒃲,False,0
60,UntN TZ 1,Inshushinak,,,,,,UntN_TZ_1_00061,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
61,UntN TZ 1,ak,,,,,,UntN_TZ_1_00062,a ak,a-ak,𒀀 𒀝,False,0
62,UntN TZ 1,Kiririsha,,,,,,UntN_TZ_1_00063,d ki ri ri ša,(d)ki-ri-ri-ša,𒀭 𒆠 𒊑 𒊑 𒊭,False,0
63,UntN TZ 1,Sian.kuk,3sg.an,3pl.an,,,,UntN_TZ_1_00064,si ia an ku uk pa ri,si-ia-an-ku-uk-pa-ri,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺 𒊑,False,0
64,UntN TZ 1,uku,3sg.an,,,,,UntN_TZ_1_00065,uk ku ri,uk-ku-ri,𒊌 𒆪 𒊑,False,0
65,UntN TZ 1,i,3sg.an,,,,,UntN_TZ_1_00066,ir,ir,𒅕,False,0
66,UntN TZ 1,ta-,II,opt2,,,,UntN_TZ_1_00067,ta ak ni,ta-ak-ni,𒋫 𒀝 𒉌,False,0
67,UntN TZ 1,Nahunte,3sg.an,,,,,UntN_TZ_1_00068,d na ah hu un te ir,(d)na-ah-hu-un-te-ir,𒀭 𒈾 𒄴 𒄷 𒌦 𒋼 𒅕,False,0
68,UntN TZ 1,šara,3sg.an,,,,,UntN_TZ_1_00069,ša ra ra,ša-ra-ra,𒊭 𒊏 𒊏,False,0
69,UntN TZ 1,par,,,,,,UntN_TZ_1_00070,pa ar,pa-ar,𒉺 𒅈,False,0
70,UntN TZ 1,ani,,,,,,UntN_TZ_1_00071,a ni,a-ni,𒀀 𒉌,False,0
71,UntN TZ 1,i,,,,,,UntN_TZ_1_00072,i,i,𒄿,False,0
72,UntN TZ 1,kutu-,III,,,,,UntN_TZ_1_00073,ku tu4 un,ku-tu4-un,𒆪 𒌈 𒌦,False,0
73,UntN TZ 1,sunki,3sg.an,,,,,UntN_TZ_1_00074,su un ki ir,su-un-ki-ir,𒋢 𒌦 𒆠 𒅕,False,0
74,UntN TZ 1,Hatamti,3sg.an,,,,,UntN_TZ_1_00075,ha ta am ti ir,ha-ta-am-ti-ir,𒄩 𒋫 𒄠 𒋾 𒅕,False,0
75,UntN TZ 1,anka,,,,,,UntN_TZ_1_00076,an ka,an-ka,𒀭 𒅗,False,0
76,UntN TZ 1,ruri-,III,,,,,UntN_TZ_1_00077,ru ri na,ru-ri-na,𒊒 𒊑 𒈾,False,0
77,UntN TZ 1,ak,,,,,,UntN_TZ_1_00078,a ak,a-ak,𒀀 𒀝,False,0
78,UntN TZ 1,miši-,3sg.an,aux,III,,,UntN_TZ_1_00079,mi ši ma na,mi-ši-ma-na,𒈪 𒅆 𒈠 𒈾,False,0
79,UntN TZ 1,kurru,,,,,,UntN_TZ_1_00080,ku ur ru,ku-ur-ru,𒆪 𒌨 𒊒,False,0
80,UntN TZ 1,kutu,postp.postp.gen2,,,,,UntN_TZ_1_00081,ku du ni,ku-du-ni,𒆪 𒁺 𒉌,False,0
81,UntN TZ 1,ak,,,,,,UntN_TZ_1_00082,a ak,a-ak,𒀀 𒀝,False,0
82,UntN TZ 1,hiš,,,,,,UntN_TZ_1_00083,hi iš,hi-iš,𒄭 𒅖,False,0
83,UntN TZ 1,Untash-Napirisha,,,,,,UntN_TZ_1_00084,m un taš dingir gal me,(m)un-taš-dingir-gal-me,𒁹 𒌦 𒌨 𒀭 𒃲 𒈨,False,0
84,UntN TZ 1,aha,,,,,,UntN_TZ_1_00085,a ha,a-ha,𒀀 𒄩,False,0
85,UntN TZ 1,ta-,3sg.vb,opt2,,,,UntN_TZ_1_00086,ta aš2 ni,ta-aš2-ni,𒋫 aš2 𒉌,False,0
86,UntN TZ 2,u,,,,,,UntN_TZ_2_00001,u2,u2,𒌑,False,0
87,UntN TZ 2,Untash-Napirisha,,,,,,UntN_TZ_2_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
88,UntN TZ 2,šak,,,,,,UntN_TZ_2_00003,ša ak,ša-ak,𒊭 𒀝,False,0
89,UntN TZ 2,Humban-umena,1s.an,,,,,UntN_TZ_2_00004,m d hu ban nu me na gi,(md)hu-ban-nu-me-na-gi,𒁹 𒀭 𒄷 𒉼 𒉡 𒈨 𒈾 𒄀,False,0
90,UntN TZ 2,sunki,1s.an,,,,,UntN_TZ_2_00005,su un ki ik,su-un-ki-ik,𒋢 𒌦 𒆠 𒅅,False,0
91,UntN TZ 2,Anshan,,,,,,UntN_TZ_2_00006,an za an,an-za-an,𒀭 𒍝 𒀭,False,0
92,UntN TZ 2,Susa,1s.an,,,,,UntN_TZ_2_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
93,UntN TZ 2,upat,,,,,,UntN_TZ_2_00008,u2 pa at,u2-pa-at,𒌑 𒉺 𒀜,False,0
94,UntN TZ 2,lansiti,3pl.an,,,,,UntN_TZ_2_00009,la an si ti ip pa,la-an-si-ti-ip-pa,𒆷 𒀭 𒋛 𒋾 𒅁 𒉺,False,0
95,UntN TZ 2,tepu-,1sg.vb,,,,,UntN_TZ_2_00010,te pu uh,te-pu-uh,𒋼 𒁍 𒄴,False,0
96,UntN TZ 2,ulhi,,,,,,UntN_TZ_2_00011,ul hi,ul-hi,𒌌 𒄭,False,0
97,UntN TZ 2,i,,,,,,UntN_TZ_2_00012,i,i,𒄿,False,0
98,UntN TZ 2,aha,,,,,,UntN_TZ_2_00013,a ha a,a-ha-a,𒀀 𒄩 𒀀,False,0
99,UntN TZ 2,kuši-,1sg.vb,,,,,UntN_TZ_2_00014,ku ši ih,ku-ši-ih,𒆪 𒅆 𒄴,False,0
100,UntN TZ 2,Napirisha,,,,,,UntN_TZ_2_00015,dingir gal,dingir-gal,𒀭 𒃲,False,0
101,UntN TZ 2,ak,,,,,,UntN_TZ_2_00016,a ak,a-ak,𒀀 𒀝,False,0
102,UntN TZ 2,Inshushinak,,,,,,UntN_TZ_2_00017,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
103,UntN TZ 2,Sian.kuk,3pl.an,,,,,UntN_TZ_2_00018,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
104,UntN TZ 2,ap,,,,,,UntN_TZ_2_00019,a pu,a-pu,𒀀 𒁍,False,0
105,UntN TZ 2,u,,,,,,UntN_TZ_2_00020,u2,u2,𒌑,False,0
106,UntN TZ 2,tuni-,1sg.vb,,,,,UntN_TZ_2_00021,du ni ih,du-ni-ih,𒁺 𒉌 𒄴,False,0
107,UntN TZ 2,hutak.halik,,,,II,,UntN_TZ_2_00022,hu ut tak ha li ik,hu-ut-tak-ha-li-ik,𒄷 𒌓 𒋳 𒄩 𒇷 𒅅,False,0
108,UntN TZ 2,u,3sg.inan1,,,,,UntN_TZ_2_00023,u2 me,u2-me,𒌑 𒈨,False,0
109,UntN TZ 2,Napirisha,,,,,,UntN_TZ_2_00024,dingir gal,dingir-gal,𒀭 𒃲,False,0
110,UntN TZ 2,Inshushinak,,,,,,UntN_TZ_2_00025,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
111,UntN TZ 2,Sian.kuk,3pl.an,,,,,UntN_TZ_2_00026,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
112,UntN TZ 2,lina,,,,,,UntN_TZ_2_00027,li na,li-na,𒇷 𒈾,False,0
113,UntN TZ 2,tela-,II,opt2,,,,UntN_TZ_2_00028,te la ak ni,te-la-ak-ni,𒋼 𒆷 𒀝 𒉌,False,0
114,UntN TZ 2,sian,,,,,,UntN_TZ_2_00029,si ia an,si-ia-an,𒋛 𒅀 𒀭,False,0
115,UntN TZ 2,apa,,,,,,UntN_TZ_2_00030,ap pa,ap-pa,𒀊 𒉺,False,0
116,UntN TZ 2,kuši-,1sg.vb,aux,,,,UntN_TZ_2_00031,ku ši ih ma,ku-ši-ih-ma,𒆪 𒅆 𒄴 𒈠,False,0
117,UntN TZ 2,pel,,,,,,UntN_TZ_2_00032,pi el,pi-el,𒉿 𒂖,False,0
118,UntN TZ 2,kitin,postp.loc,,,3sg.inan2,,UntN_TZ_2_00033,ki it ti im ma,ki-it-ti-im-ma,𒆠 𒀉 𒋾 𒅎 𒈠,False,0
119,UntN TZ 2,,,,,,,UntN_TZ_2_00034,na a,na-a,𒈾 𒀀,False,0
120,UntN TZ 2,meluk,3sg.an,,,,,UntN_TZ_2_00035,me lu uk ra,me-lu-uk-ra,𒈨 𒇻 𒊌 𒊏,False,0
121,UntN TZ 2,Napirisha,,,,,,UntN_TZ_2_00036,dingir gal,dingir-gal,𒀭 𒃲,False,0
122,UntN TZ 2,ak,,,,,,UntN_TZ_2_00037,a ak,a-ak,𒀀 𒀝,False,0
123,UntN TZ 2,Inshushinak,,,,,,UntN_TZ_2_00038,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
124,UntN TZ 2,Sian.kuk,3pl.an,,,,,UntN_TZ_2_00039,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
125,UntN TZ 2,giri,postp.gen1,,,,,UntN_TZ_2_00040,gi ri na,gi-ri-na,𒄀 𒊑 𒈾,False,0
126,UntN TZ 2,hi-,1sg.vb,opt3,,,,UntN_TZ_2_00041,hi ih li,hi-ih-li,𒄭 𒄴 𒇷,False,0
127,UntN TZ 3,u,,,,,,UntN_TZ_3_00001,u2,u2,𒌑,False,0
128,UntN TZ 3,Untash-Napirisha,,,,,,UntN_TZ_3_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
129,UntN TZ 3,šak,,,,,,UntN_TZ_3_00003,ša ak,ša-ak,𒊭 𒀝,False,0
130,UntN TZ 3,Humban-umena,1sg.an,,,,,UntN_TZ_3_00004,m d hu ban nu me na gi,(md)hu-ban-nu-me-na-gi,𒁹 𒀭 𒄷 𒉼 𒉡 𒈨 𒈾 𒄀,False,0
131,UntN TZ 3,sunki,1sg.an,,,,,UntN_TZ_3_00005,su un ki ik,su-un-ki-ik,𒋢 𒌦 𒆠 𒅅,False,0
132,UntN TZ 3,Anshan,,,,,,UntN_TZ_3_00006,an za an,an-za-an,𒀭 𒍝 𒀭,False,0
133,UntN TZ 3,Susa,1sg.an,,,,,UntN_TZ_3_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
134,UntN TZ 3,ulhi,,,,,,UntN_TZ_3_00008,ul hi,ul-hi,𒌌 𒄭,False,0
135,UntN TZ 3,i,,,,,,UntN_TZ_3_00009,i,i,𒄿,False,0
136,UntN TZ 3,lani,adj,,,,,UntN_TZ_3_00010,la ni ia,la-ni-ia,𒆷 𒉌 𒅀,False,0
137,UntN TZ 3,kuši-,1sg.vb,,,,,UntN_TZ_3_00011,ku ši ih,ku-ši-ih,𒆪 𒅆 𒄴,False,0
138,UntN TZ 3,Napirisha,,,,,,UntN_TZ_3_00012,dingir gal,dingir-gal,𒀭 𒃲,False,0
139,UntN TZ 3,ak,,,,,,UntN_TZ_3_00013,a ak,a-ak,𒀀 𒀝,False,0
140,UntN TZ 3,Inshushinak,,,,,,UntN_TZ_3_00014,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
141,UntN TZ 3,Sian.kuk,3pl.an,,,,,UntN_TZ_3_00015,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
142,UntN TZ 3,ap,,,,,,UntN_TZ_3_00016,a pu,a-pu,𒀀 𒁍,False,0
143,UntN TZ 3,u,,,,,,UntN_TZ_3_00017,u2,u2,𒌑,False,0
144,UntN TZ 3,tuni-,1sg.vb,,,,,UntN_TZ_3_00018,du ni ih,du-ni-ih,𒁺 𒉌 𒄴,False,0
145,UntN TZ 3,hutak.halik,,,,II,,UntN_TZ_3_00019,hu ut tak ha li ik,hu-ut-tak-ha-li-ik,𒄷 𒌓 𒋳 𒄩 𒇷 𒅅,False,0
146,UntN TZ 3,u,3sg.inan1,,,,,UntN_TZ_3_00020,u2 me,u2-me,𒌑 𒈨,False,0
147,UntN TZ 3,Napirisha,,,,,,UntN_TZ_3_00021,dingir gal,dingir-gal,𒀭 𒃲,False,0
148,UntN TZ 3,Inshushinak,,,,,,UntN_TZ_3_00022,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
149,UntN TZ 3,lina,,,,,,UntN_TZ_3_00023,ul li na,ul-li-na,𒌌 𒇷 𒈾,False,0
150,UntN TZ 3,tela-,II,op2,,,,UntN_TZ_3_00024,te la ak ni,te-la-ak-ni,𒋼 𒆷 𒀝 𒉌,False,0
151,UntN TZ 3,sian,,,,,,UntN_TZ_3_00025,si ia an,si-ia-an,𒋛 𒅀 𒀭,False,0
152,UntN TZ 3,kuši-,1sg.vb,aux,,,,UntN_TZ_3_00026,ku ši ih ma,ku-ši-ih-ma,𒆪 𒅆 𒄴 𒈠,False,0
153,UntN TZ 3,pel,,,,,,UntN_TZ_3_00027,pi el,pi-el,𒉿 𒂖,False,0
154,UntN TZ 3,kitin,postp.loc,,,3sg.inan2,,UntN_TZ_3_00028,ki it ti im ma,ki-it-ti-im-ma,𒆠 𒀉 𒋾 𒅎 𒈠,False,0
155,UntN TZ 3,,,,,,,UntN_TZ_3_00029,na a,na-a,𒈾 𒀀,False,0
156,UntN TZ 3,meluk,3sg.an,,,,,UntN_TZ_3_00030,me lu uk ra,me-lu-uk-ra,𒈨 𒇻 𒊌 𒊏,False,0
157,UntN TZ 3,Napirisha,,,,,,UntN_TZ_3_00031,dingir gal,dingir-gal,𒀭 𒃲,False,0
158,UntN TZ 3,ak,,,,,,UntN_TZ_3_00032,a ak,a-ak,𒀀 𒀝,False,0
159,UntN TZ 3,Inshushinak,,,,,,UntN_TZ_3_00033,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
160,UntN TZ 3,Sian.kuk,3pl.an,,,,,UntN_TZ_3_00034,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
161,UntN TZ 3,giri,postp.gen1,,,,,UntN_TZ_3_00035,gi ri na,gi-ri-na,𒄀 𒊑 𒈾,False,0
162,UntN TZ 3,hi-,1sg.vb,opt3,,,,UntN_TZ_3_00036,hi ih li,hi-ih-li,𒄭 𒄴 𒇷,False,0
163,UntN TZ 3,aka,,,,,,UntN_TZ_3_00037,ak ka,ak-ka,𒀝 𒅗,False,0
164,UntN TZ 3,ulhi,,,,,,UntN_TZ_3_00038,ul hi,ul-hi,𒌌 𒄭,False,0
165,UntN TZ 3,i,,,,,,UntN_TZ_3_00039,i,i,𒄿,False,0
166,UntN TZ 3,melka-,III,3sg.an,,,,UntN_TZ_3_00040,me el ka an ra,me-el-ka-an-ra,𒈨 𒂖 𒅗 𒀭 𒊏,False,0
167,UntN TZ 3,ak,,,,,,UntN_TZ_3_00041,a ak,a-ak,𒀀 𒀝,False,0
168,UntN TZ 3,upat,3pl.an,,,,,UntN_TZ_3_00042,u2 pa ti pi,u2-pa-ti-pi,𒌑 𒉺 𒋾 𒉿,False,0
169,UntN TZ 3,lani,3sg.poss,,,,,UntN_TZ_3_00043,la ni e,la-ni-e,𒆷 𒉌 𒂊,False,0
170,UntN TZ 3,paka-,III,3sg.an,,,,UntN_TZ_3_00044,pa ka an ra,pa-ka-an-ra,𒉺 𒅗 𒀭 𒊏,False,0
171,UntN TZ 3,hat,,,,,,UntN_TZ_3_00045,ha at,ha-at,𒄩 𒀜,False,0
172,UntN TZ 3,Napirisha,,,,,,UntN_TZ_3_00046,dingir gal,dingir-gal,𒀭 𒃲,False,0
173,UntN TZ 3,ak,,,,,,UntN_TZ_3_00047,a ak,a-ak,𒀀 𒀝,False,0
174,UntN TZ 3,Inshushinak,,,,,,UntN_TZ_3_00048,d in šu uš na ak,(d)in-šu-uš-na-ak,𒀭 𒅔 𒋗 𒍑 𒈾 𒀝,False,0
175,UntN TZ 3,Sian.kuk,3pl.an,3sg.an,,,,UntN_TZ_3_00049,si ia an ku uk pa ri,si-ia-an-ku-uk-pa-ri,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺 𒊑,False,0
176,UntN TZ 3,uku,3sg.an,,,,,UntN_TZ_3_00050,uk ku ri,uk-ku-ri,𒊌 𒆪 𒊑,False,0
177,UntN TZ 3,i,3sg.an,,,,,UntN_TZ_3_00051,ir,ir,𒅕,False,0
178,UntN TZ 3,ta-,II,opt2,,,,UntN_TZ_3_00052,ta ak ni,ta-ak-ni,𒋫 𒀝 𒉌,False,0
179,UntN TZ 3,Nahunte,3sg.an,,,,,UntN_TZ_3_00053,d na ah hu un te ir,(d)na-ah-hu-un-te-ir,𒀭 𒈾 𒄴 𒄷 𒌦 𒋼 𒅕,False,0
180,UntN TZ 3,šara,3sg.an,,,,,UntN_TZ_3_00054,ša ra ra,ša-ra-ra,𒊭 𒊏 𒊏,False,0
181,UntN TZ 3,par,,,,,,UntN_TZ_3_00055,pa ar,pa-ar,𒉺 𒅈,False,0
182,UntN TZ 3,ani,,,,,,UntN_TZ_3_00056,a ni,a-ni,𒀀 𒉌,False,0
183,UntN TZ 3,kutu-,III,,,,,UntN_TZ_3_00057,ku tu4 un,ku-tu4-un,𒆪 𒌈 𒌦,False,0
184,UntN TZ 4,u,,,,,,UntN_TZ_4_00001,u2,u2,𒌑,False,0
185,UntN TZ 4,Untash-Napirisha,,,,,,UntN_TZ_4_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
186,UntN TZ 4,šak,,,,,,UntN_TZ_4_00003,ša ak,ša-ak,𒊭 𒀝,False,0
187,UntN TZ 4,Humban-umena,1sg.an,,,,,UntN_TZ_4_00004,d hu ban um me en na ki,(d)hu-ban-um-me-en-na-ki,𒀭 𒄷 𒉼 𒌝 𒈨 𒂗 𒈾 𒆠,False,0
188,UntN TZ 4,sunki,1sg.an,,,,,UntN_TZ_4_00005,su un ki ik,su-un-ki-ik,𒋢 𒌦 𒆠 𒅅,False,0
189,UntN TZ 4,Anshan,,,,,,UntN_TZ_4_00006,an za an,an-za-an,𒀭 𒍝 𒀭,False,0
190,UntN TZ 4,Susa,1sg.an,,,,,UntN_TZ_4_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
